"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3717","3.50694546","2.398E-5","0.28514843","0.0","7","7","false","P46779","81.57142857","7","0","0","0.74930545","false","0","P46779","87020","0.17439703"
"3719","3.91811668","3.77E-6","0.25522466","0.0","4","7","false","P51164","35.0","4","0","0","0.70818833","false","0","P51164","7712","0.25373134"
"3721","3.41818979","1.619E-5","0.29255251","0.0","7","6","false","P52737","211.71428571","7","0","0","0.75818102","false","0","P52737","231110","0.19916284"
"3723","3.99875713","5.29E-6","0.2500777","0.0","3","7","false","P55042","40.66666667","3","0","0","0.70012429","false","0","P55042","9042","0.33333333"
"3725","3.96607691","2.32E-6","0.25213833","0.0","3","7","false","P60321","48.66666667","3","0","0","0.70339231","false","0","P60321","5520","0.33568075"
"3727","3.84390993","1.86E-6","0.26015178","0.0","3","7","false","P82933","69.66666667","3","0","0","0.71560901","false","0","P82933","9766","0.34333333"
"3729","3.47156017","1.1585E-4","0.28805492","0.0","5","7","false","Q01433","156.2","5","0","0","0.75284398","false","0","Q01433","328444","0.22590975"
"3732","3.98091826","4.9E-7","0.25119833","0.0","2","8","false","Q15170","60.0","2","0","0","0.70190817","false","0","Q15170","628","0.5"
"3734","3.72539845","5.66E-6","0.26842766","0.1","5","7","false","Q53GI3","53.8","5","0","0","0.72746015","false","0","Q53GI3","16026","0.21451613"
"3736","3.55022664","3.056E-5","0.28167216","0.0","5","7","false","Q5I0X4","155.4","5","0","0","0.74497734","false","0","Q5I0X4","132164","0.21994302"
"3739","3.82336599","8.69E-6","0.26154964","0.16666667","4","7","false","Q69YI7","73.25","4","0","0","0.7176634","false","0","Q69YI7","21686","0.27661597"
"3741","4.01710776","1.82E-6","0.24893532","0.0","2","8","false","Q6DKI1","60.0","2","0","0","0.69828922","false","0","Q6DKI1","2622","0.5"
"3743","3.82468197","4.0E-7","0.26145965","0.0","2","7","false","Q6NXR0","107.0","2","0","0","0.7175318","false","0","Q6NXR0","4080","0.51960784"
"3745","4.05907296","0.0","0.24636167","0.0","1","8","false","Q6ZU64","108.0","1","0","0","0.6940927","false","0","Q6ZU64","0","0.0"
"3747","3.75946776","5.1E-7","0.2659951","0.0","2","7","false","Q7L945","161.5","2","0","0","0.72405322","false","0","Q7L945","9826","0.53322259"
"3749","3.81166837","1.203E-5","0.26235231","0.0","3","7","false","Q7RTY0","92.33333333","3","0","0","0.71883316","false","0","Q7RTY0","41130","0.33952912"
"3752","3.64417312","1.29E-6","0.27441067","0.0","3","7","false","Q8NEP9","208.0","3","0","0","0.73558269","false","0","Q8NEP9","31384","0.38333333"
"3754","3.46402983","1.482E-5","0.28868112","0.04761905","7","7","false","Q96C28","163.42857143","7","0","0","0.75359702","false","0","Q96C28","160748","0.19256128"
"3756","3.8017254","8.03E-6","0.26303846","0.0","2","7","false","Q96EH5","153.0","2","0","0","0.71982746","false","0","Q96EH5","15794","0.5"
"3758","3.96132476","4.55E-6","0.2524408","0.0","2","7","false","Q96PE1","77.0","2","0","0","0.70386752","false","0","Q96PE1","9758","0.50331126"
"3760","3.36620851","3.915E-5","0.29707013","0.03571429","8","6","false","Q9BSJ6","186.375","8","0","0","0.76337915","false","0","Q9BSJ6","281966","0.16692896"
"3762","4.05907296","0.0","0.24636167","0.0","1","8","false","Q9BZE7","108.0","1","0","0","0.6940927","false","0","Q9BZE7","0","0.0"
"3764","3.6258956","2.35E-6","0.27579393","0.0","2","7","false","Q9HCZ1","179.0","2","0","0","0.73741044","false","0","Q9HCZ1","10122","0.50568182"
"3766","3.99064191","2.2E-7","0.25058625","0.0","2","8","false","Q9P015","68.5","2","0","0","0.70093581","false","0","Q9P015","1864","0.51526718"
"3769","3.54869133","3.86E-6","0.28179402","0.0","6","7","false","Q9UK11","152.66666667","6","0","0","0.74513087","false","0","Q9UK11","59418","0.22044574"
"3771","3.85553443","8.6E-7","0.25936742","0.0","2","7","false","Q9UMY1","78.5","2","0","0","0.71444656","false","0","Q9UMY1","1952","0.5"
"3773","3.37505483","3.4781E-4","0.29629148","0.0","10","6","false","Q9Y2Q3","121.1","10","0","0","0.76249452","false","0","Q9Y2Q3","1320464","0.10434405"
"3775","3.0817371","0.00350715","0.32449231","0.00607761","93","7","false","Q6ZW49","21.52688172","93","0","0","0.79182629","false","0","Q6ZW49","9122994","0.01473149"
"3777","3.6606229","4.375E-5","0.27317755","0.0","9","8","false","Q7RTS3","46.22222222","9","0","0","0.73393771","false","0","Q7RTS3","113030","0.11536281"
"3779","4.05907296","0.0","0.24636167","0.0","1","8","false","Q96EH8","108.0","1","0","0","0.6940927","false","0","Q96EH8","0","0.0"
"3781","3.14987571","6.003E-4","0.31747284","0.03535354","45","6","false","P06753","55.55555556","45","0","0","0.78501243","false","0","P06753","2081738","0.0368"
"3782","2.98640152","0.00109203","0.33485116","0.03289474","96","7","false","Q9NVV9","53.61458333","96","0","0","0.80135985","false","0","Q9NVV9","5180036","0.02160088"
"3786","2.91957889","8.4487E-4","0.34251515","0.09122203","84","6","false","Q68D86","94.52380952","84","0","0","0.80804211","false","0","Q68D86","4209886","0.02952172"
"3788","2.8393771","0.00318929","0.35218992","0.0244978","157","6","false","Q15654","59.94267516","157","0","0","0.81606229","false","0","Q15654","15562306","0.01686575"
"3790","3.03428864","6.7864E-4","0.32956654","0.04811508","64","7","false","Q8TAB5","92.625","64","0","0","0.79657114","false","0","Q8TAB5","3676660","0.036076"
"3792","2.8357216","0.00164677","0.35264393","0.10324765","138","6","false","Q8TD31","93.61594203","138","0","0","0.81642784","false","0","Q8TD31","9334410","0.02389306"
"3794","3.17210118","2.8525E-4","0.31524846","0.08076923","40","7","false","Q9UL45","57.575","40","0","0","0.78278988","false","0","Q9UL45","1052642","0.03938874"
"3796","3.25866355","9.94E-5","0.30687427","0.07394958","35","7","false","Q9ULV5","71.31428571","35","0","0","0.77413365","false","0","Q9ULV5","497700","0.05432503"
"3799","2.97134084","0.00107254","0.3365484","0.05194805","99","7","false","O43482","63.84848485","99","0","0","0.80286592","false","0","O43482","4825086","0.02410321"
"3801","3.5918994","1.75E-5","0.27840423","0.0","9","7","false","Q5JS98","65.22222222","9","0","0","0.74081006","false","0","Q5JS98","83500","0.13241695"
"3804","3.13708144","4.9391E-4","0.31876762","0.06342495","44","7","false","Q03933","55.81818182","44","0","0","0.78629186","false","0","Q03933","1689594","0.03374572"
"3806","3.18321392","1.941E-4","0.31414791","0.07897793","42","7","false","Q7Z3B4","62.35714286","42","0","0","0.78167861","false","0","Q7Z3B4","813692","0.04199222"
"3808","3.36006726","8.41E-6","0.29761309","0.10714286","8","7","false","Q96M63","120.75","8","0","0","0.76399327","false","0","Q96M63","53796","0.15452503"
"3810","3.4710484","1.16E-5","0.28809739","0.05454545","11","7","false","Q969G5","102.72727273","11","0","0","0.75289516","false","0","Q969G5","88820","0.12788713"
"3812","2.96139787","0.00404841","0.33767837","0.00821745","113","6","false","P43364","38.10619469","113","0","0","0.80386021","false","0","P43364","13977254","0.01538232"
"3814","3.00753034","0.00126138","0.33249872","0.03312393","103","6","false","Q8N1B4","57.97087379","103","0","0","0.79924697","false","0","Q8N1B4","7166466","0.02630741"
"3816","3.07800848","2.6296E-4","0.32488539","0.07337526","54","6","false","Q9Y6D9","74.51851852","54","0","0","0.79219915","false","0","Q9Y6D9","1357578","0.03594508"
"3818","3.4095628","2.1391E-4","0.29329274","0.05128205","13","7","false","Q70UQ0","108.23076923","13","0","0","0.75904372","false","0","Q70UQ0","758708","0.10540194"
"3821","3.47601989","2.103E-5","0.28768535","0.02564103","13","7","false","Q8N4P3","47.76923077","13","0","0","0.75239801","false","0","Q8N4P3","75044","0.09807692"
"3823","3.13708144","3.2964E-4","0.31876762","0.01902748","44","6","false","Q9BQD3","60.54545455","44","0","0","0.78629186","false","0","Q9BQD3","1400886","0.03712356"
"3825","2.95686504","0.00315258","0.33819602","0.01739691","97","6","false","P0CG47","39.94845361","97","0","0","0.8043135","false","0","P0CG47","9032590","0.01539358"
"3828","3.33404006","1.9095E-4","0.29993641","0.02164502","22","7","false","P51955","51.18181818","22","0","0","0.76659599","false","0","P51955","550472","0.05573951"
"3830","3.38214651","6.6008E-4","0.29567022","0.21645022","22","7","false","O14879","42.09090909","22","0","0","0.76178535","false","0","O14879","2008032","0.06665699"
"3833","2.98398889","0.00142215","0.33512189","0.02240437","61","6","false","P13805","66.75409836","61","0","0","0.80160111","false","0","P13805","4608160","0.025429"
"3835","3.14015207","3.5268E-4","0.31845591","0.03030303","33","7","false","Q9NYJ8","58.87878788","33","0","0","0.78598479","false","0","Q9NYJ8","1101622","0.03730795"
"3837","3.14526978","3.9128E-4","0.31793775","0.07738095","49","6","false","Q8N0S2","67.28571429","49","0","0","0.78547302","false","0","Q8N0S2","1782918","0.03975176"
"3839","3.74060535","3.59E-6","0.26733641","0.16666667","4","7","false","Q9UKT4","51.0","4","0","0","0.72593946","false","0","Q9UKT4","10718","0.25376884"
"3841","3.35699664","3.224E-5","0.29788531","0.07142857","8","6","false","Q9UJT2","167.125","8","0","0","0.76430034","false","0","Q9UJT2","174340","0.16259766"
"3843","3.31671297","1.6609E-4","0.30150333","0.14285714","8","7","false","P67936","143.375","8","0","0","0.7683287","false","0","P67936","452760","0.14257228"
"3845","3.12202076","9.6695E-4","0.32030536","0.02166317","54","7","false","P62195","52.55555556","54","0","0","0.78779792","false","0","P62195","3455608","0.03076587"
"3847","3.354584","2.802E-5","0.29809956","0.05882353","17","7","false","O95447","65.64705882","17","0","0","0.7645416","false","0","O95447","117756","0.08014164"
"3849","3.52807428","9.728E-5","0.28344074","0.03030303","12","7","false","P02671","42.66666667","12","0","0","0.74719257","false","0","P02671","274610","0.09273599"
"3851","3.28951601","5.4053E-4","0.30399609","0.00952381","15","7","false","Q6P0Q8","83.8","15","0","0","0.7710484","false","0","Q6P0Q8","1538458","0.07743542"
"3853","3.32906858","3.23E-5","0.30038432","0.03809524","21","7","false","P0C1Z6","60.28571429","21","0","0","0.76709314","false","0","P0C1Z6","148696","0.0668693"
"3855","3.82073403","3.6764E-4","0.26172981","0.0","9","7","false","Q12931","18.33333333","9","0","0","0.7179266","false","0","Q12931","971524","0.11255411"
"3857","4.1498026","0.0","0.24097532","0.0","1","7","false","Q8IZT9","45.0","1","0","0","0.68501974","false","0","Q8IZT9","0","0.0"
"3859","3.65799093","1.268E-5","0.27337411","0.1","5","7","false","P15382","52.0","5","0","0","0.73420091","false","0","P15382","28366","0.2056"
"3861","3.46571136","3.796E-5","0.28854105","0.0","14","7","false","Q9UKI8","42.85714286","14","0","0","0.75342886","false","0","Q9UKI8","129074","0.08223407"
"3863","3.56769996","3.151E-5","0.28029263","0.0","11","7","false","P40426","59.36363636","11","0","0","0.74323","false","0","P40426","126816","0.11116883"
"3865","3.64073695","1.635E-5","0.27466967","0.0952381","7","7","false","P51911","49.42857143","7","0","0","0.73592631","false","0","P51911","55708","0.15914379"
"3867","3.05125018","3.7374E-4","0.32773452","0.04278846","65","7","false","Q9Y2V7","67.64615385","65","0","0","0.79487498","false","0","Q9Y2V7","2142326","0.03394211"
"3869","3.15660184","0.00299592","0.31679637","0.0037296","66","6","false","P07550","24.90909091","66","0","0","0.78433982","false","0","P07550","7544674","0.01837844"
"3871","3.78666472","6.93E-6","0.26408464","0.13333333","6","7","false","O43660","31.33333333","6","0","0","0.72133353","false","0","O43660","16346","0.17419962"
"3874","3.4247697","1.2927E-4","0.29199044","0.10457516","18","7","false","Q14896","42.61111111","18","0","0","0.75752303","false","0","Q14896","364030","0.07226971"
"3876","3.69191402","7.62E-6","0.27086221","0.0","4","7","false","Q15021","84.75","4","0","0","0.7308086","false","0","Q15021","22324","0.25225904"
"3879","3.09730955","9.385E-5","0.32286085","0.07056452","32","6","false","Q68DK2","155.375","32","0","0","0.79026905","false","0","Q68DK2","1284344","0.06862284"
"3881","2.92754789","6.7537E-4","0.3415828","0.10434783","116","6","false","O95678","88.03448276","116","0","0","0.80724521","false","0","O95678","4221232","0.02827287"
"3884","3.19132914","8.1785E-4","0.31334906","0.01920904","60","6","false","Q9H190","27.85","60","0","0","0.78086709","false","0","Q9H190","2898646","0.02459459"
"3886","3.38799532","6.67E-6","0.29515979","0.14285714","8","7","false","A0A087WSW0","125.25","8","0","0","0.76120047","false","0","A0A087WSW0","38568","0.15284578"
"3889","2.94158503","9.2629E-4","0.33995278","0.10795073","95","6","false","Q96CS2","98.23157895","95","0","0","0.8058415","false","0","Q96CS2","5399618","0.03186594"
"3891","3.03165667","7.9859E-4","0.32985265","0.03225806","62","6","false","P20618","84.82258065","62","0","0","0.79683433","false","0","P20618","3538794","0.0340603"
"3897","3.09014476","4.6873E-4","0.32360944","0.03902439","41","6","false","Q13490","73.70731707","41","0","0","0.79098552","false","0","Q13490","1878098","0.03929104"
"3904","3.06133938","7.0993E-4","0.32665441","0.06968641","42","6","false","Q8NEA9","103.66666667","42","0","0","0.79386606","false","0","Q8NEA9","2576410","0.04360902"
"3909","3.42045621","5.637E-5","0.29235866","0.01052632","20","7","false","A6NI15","48.4","20","0","0","0.75795438","false","0","A6NI15","220998","0.06585873"
"3914","2.77101915","0.00516677","0.36087805","0.03703226","125","6","false","Q05516","86.072","125","0","0","0.82289808","false","0","Q05516","18887828","0.02008431"
"3916","2.96863577","0.00260477","0.33685507","0.02351097","88","6","false","Q99728","54.75","88","0","0","0.80313642","false","0","Q99728","8527862","0.02093394"
"3920","3.03582395","2.8045E-4","0.32939987","0.06737589","48","6","false","Q53TS8","126.5625","48","0","0","0.7964176","false","0","Q53TS8","2130544","0.04977992"
"3925","3.12903933","1.2383E-4","0.31958691","0.07396871","38","6","false","Q96IX9","125.81578947","38","0","0","0.78709607","false","0","Q96IX9","1145622","0.06257048"
"3927","2.86993713","0.0013684","0.34843969","0.05690313","115","6","false","Q9NX04","96.46956522","115","0","0","0.81300629","false","0","Q9NX04","8295948","0.02647168"
"3929","2.77555198","0.00637078","0.36028869","0.03639453","212","6","false","O14964","60.08018868","212","0","0","0.8224448","false","0","O14964","25629214","0.01426881"
"3936","3.29777745","2.407E-5","0.30323453","0.14285714","14","7","false","A1L4H1","95.35714286","14","0","0","0.77022225","false","0","A1L4H1","127214","0.09302488"
"3947","3.34815031","4.94E-6","0.29867237","0.11111111","10","7","false","Q6PJG3","183.2","10","0","0","0.76518497","false","0","Q6PJG3","83474","0.15854293"
"3958","3.33155432","7.464E-5","0.3001602","0.06060606","12","7","false","Q96JN0","126.0","12","0","0","0.76684457","false","0","Q96JN0","307472","0.10798223"
"3960","2.87878345","0.00161521","0.34736896","0.04271709","120","6","false","O75604","94.29166667","120","0","0","0.81212166","false","0","O75604","9704072","0.02606098"
"3964","3.0492031","3.7193E-4","0.32795454","0.08333333","33","6","false","P56279","124.27272727","33","0","0","0.79507969","false","0","P56279","1576654","0.05488067"
"3966","3.03801725","6.1102E-4","0.32916205","0.05279035","52","6","false","Q08043","72.34615385","52","0","0","0.79619827","false","0","Q08043","2390812","0.03294819"
"3970","3.10944583","1.6345E-4","0.32160071","0.04761905","42","6","false","Q8N715","131.69047619","42","0","0","0.78905542","false","0","Q8N715","1696184","0.05778574"
"3972","2.99722182","3.8069E-4","0.33364231","0.05073996","44","6","false","Q8TAE8","148.75","44","0","0","0.80027782","false","0","Q8TAE8","2747614","0.05292231"
"3975","3.03414242","3.3601E-4","0.32958242","0.0666277","59","7","false","Q96MY7","111.83050847","59","0","0","0.79658576","false","0","Q96MY7","2450874","0.04361476"
"3977","3.32263489","1.905E-5","0.30096596","0.09558824","17","7","false","Q9NRE2","123.05882353","17","0","0","0.76773651","false","0","Q9NRE2","203488","0.10140982"
"3981","3.3762977","6.33E-6","0.29618241","0.06666667","10","7","false","Q08AG5","245.4","10","0","0","0.76237023","false","0","Q08AG5","222158","0.18809524"
"3985","3.23344056","4.366E-5","0.30926809","0.04761905","22","7","false","Q8IYX3","161.31818182","22","0","0","0.77665594","false","0","Q8IYX3","620208","0.09090909"
"3987","3.06163182","3.7844E-4","0.32662321","0.03484321","42","6","false","Q92529","113.64285714","42","0","0","0.79383682","false","0","Q92529","2267004","0.05015915"
"3990","3.20397719","9.23E-5","0.31211208","0.04210526","20","6","false","P42772","97.4","20","0","0","0.77960228","false","0","P42772","417544","0.06712803"
"3993","3.3133499","4.288E-5","0.30180936","0.02857143","15","7","false","Q02040","143.06666667","15","0","0","0.76866501","false","0","Q02040","324480","0.10075436"
